0:0:0:0:0:0:0:1 - - [10/May/2023:12:45:07 +0900] "GET /jsp01_basic/jsp02_elements/jsp09_parameters.jsp HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [10/May/2023:12:45:11 +0900] "POST /jsp01_basic/jsp02_elements/jsp09_parameters_view.jsp HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [10/May/2023:12:46:40 +0900] "GET /jsp01_basic/jsp02_elements/jsp09_parameters.jsp HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [10/May/2023:12:46:43 +0900] "POST /jsp01_basic/jsp02_elements/jsp09_parameters_view.jsp HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [10/May/2023:12:46:50 +0900] "POST /jsp01_basic/jsp02_elements/jsp09_parameters_view.jsp HTTP/1.1" 200 1716
0:0:0:0:0:0:0:1 - - [10/May/2023:12:47:45 +0900] "GET /jsp01_basic/jsp02_elements/jsp09_parameters.jsp HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [10/May/2023:12:47:50 +0900] "POST /jsp01_basic/jsp02_elements/jsp09_parameters_view.jsp HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [10/May/2023:12:53:46 +0900] "GET /jsp01_basic/jsp02_elements/jsp10_headers.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [10/May/2023:13:21:04 +0900] "GET /jsp01_basic/jsp02_elements/jsp11_response.jsp HTTP/1.1" 200 3579
0:0:0:0:0:0:0:1 - - [10/May/2023:14:19:10 +0900] "GET /jsp01_basic/jsp02_elements/jsp12_cache.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [10/May/2023:14:19:30 +0900] "GET /jsp01_basic/jsp02_elements/jsp12_cache.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [10/May/2023:14:19:39 +0900] "GET /jsp01_basic/jsp02_elements/jsp12_cache.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [10/May/2023:14:20:16 +0900] "GET /jsp01_basic/jsp02_elements/jsp12_cache.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [10/May/2023:14:20:20 +0900] "GET /jsp01_basic/jsp02_elements/jsp12_cache.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [10/May/2023:14:20:59 +0900] "GET /jsp01_basic/jsp02_elements/jsp12_cache.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [10/May/2023:14:21:03 +0900] "GET /jsp01_basic/jsp02_elements/jsp12_cache.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [10/May/2023:14:22:41 +0900] "GET /jsp01_basic/jsp02_elements/jsp12_cache.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [10/May/2023:14:27:16 +0900] "GET /jsp01_basic/jsp02_elements/jsp13_redirectEncoding.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2023:14:27:50 +0900] "GET /jsp01_basic/jsp02_elements/jsp13_redirectEncoding.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2023:14:31:12 +0900] "GET /jsp01_basic/jsp02_elements/jsp13_redirectEncoding.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2023:14:31:12 +0900] "GET /jsp01_basic/jsp02_elements/jsp09_parameters.jsp?hello=%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%A9 HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [10/May/2023:14:33:04 +0900] "GET /jsp01_basic/jsp02_elements/jsp13_redirectEncoding.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2023:14:33:12 +0900] "GET /jsp01_basic/jsp02_elements/jsp13_redirectEncoding.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2023:14:33:41 +0900] "GET /jsp01_basic/jsp02_elements/jsp13_redirectEncoding.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2023:14:33:41 +0900] "GET /jsp01_basic/jsp02_elements/jsp09_parameters.jsp?hello=%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%A9 HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [10/May/2023:14:37:17 +0900] "GET /jsp01_basic/jsp02_elements/jsp14_out.jsp HTTP/1.1" 500 2362
0:0:0:0:0:0:0:1 - - [10/May/2023:14:37:34 +0900] "GET /jsp01_basic/jsp02_elements/jsp14_out.jsp HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [10/May/2023:14:42:36 +0900] "GET /jsp01_basic/jsp02_elements/jsp14_out.jsp HTTP/1.1" 200 420
0:0:0:0:0:0:0:1 - - [10/May/2023:14:42:42 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_process.jsp HTTP/1.1" 404 832
0:0:0:0:0:0:0:1 - - [10/May/2023:14:44:40 +0900] "GET /jsp01_basic/jsp02_elements/jsp14_out.jsp HTTP/1.1" 200 419
0:0:0:0:0:0:0:1 - - [10/May/2023:14:44:42 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_result.jsp HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [10/May/2023:14:44:46 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_result.jsp HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [10/May/2023:14:46:11 +0900] "GET /jsp01_basic/jsp02_elements/jsp14_out.jsp HTTP/1.1" 200 419
0:0:0:0:0:0:0:1 - - [10/May/2023:14:46:18 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_result.jsp HTTP/1.1" 200 311
0:0:0:0:0:0:0:1 - - [10/May/2023:14:49:27 +0900] "GET /jsp01_basic/jsp02_elements/jsp14_out.jsp HTTP/1.1" 200 419
0:0:0:0:0:0:0:1 - - [10/May/2023:14:49:31 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_result.jsp HTTP/1.1" 200 306
0:0:0:0:0:0:0:1 - - [10/May/2023:14:49:57 +0900] "GET /jsp01_basic/jsp02_elements/jsp14_out.jsp HTTP/1.1" 200 419
0:0:0:0:0:0:0:1 - - [10/May/2023:14:50:04 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_result.jsp HTTP/1.1" 200 324
0:0:0:0:0:0:0:1 - - [10/May/2023:14:52:36 +0900] "GET /jsp01_basic/jsp02_elements/jsp14_out.jsp HTTP/1.1" 200 419
0:0:0:0:0:0:0:1 - - [10/May/2023:14:52:39 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_result.jsp HTTP/1.1" 200 259
0:0:0:0:0:0:0:1 - - [10/May/2023:14:52:45 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_result.jsp HTTP/1.1" 200 259
0:0:0:0:0:0:0:1 - - [10/May/2023:14:52:53 +0900] "POST /jsp01_basic/jsp02_elements/jsp14_out_result.jsp HTTP/1.1" 200 259
0:0:0:0:0:0:0:1 - - [10/May/2023:15:28:28 +0900] "GET /jsp01_basic/jsp03_process/jsp01_process.jsp HTTP/1.1" 200 20408
0:0:0:0:0:0:0:1 - - [10/May/2023:15:31:15 +0900] "GET /jsp01_basic/jsp03_process/jsp02_contextpath.jsp HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [10/May/2023:15:35:55 +0900] "GET /jsp01_basic/jsp03_process/jsp02_contextpath.jsp HTTP/1.1" 200 444
0:0:0:0:0:0:0:1 - - [10/May/2023:15:35:57 +0900] "GET /jsp01_basic/jsp03_process/jsp01_process.jsp HTTP/1.1" 200 20408
0:0:0:0:0:0:0:1 - - [10/May/2023:15:35:59 +0900] "GET /jsp01_basic/jsp03_process/jsp03_process/jsp01_process.jsp HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [10/May/2023:15:36:00 +0900] "GET /jsp01_basic/jsp03_process/jsp01_process.jsp HTTP/1.1" 200 20408
0:0:0:0:0:0:0:1 - - [10/May/2023:15:36:02 +0900] "GET /jsp01_basic/jsp03_process/jsp01_process.jsp HTTP/1.1" 200 20408
0:0:0:0:0:0:0:1 - - [10/May/2023:16:34:40 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 244
0:0:0:0:0:0:0:1 - - [10/May/2023:16:35:56 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [10/May/2023:16:36:11 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [10/May/2023:16:38:10 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 504
0:0:0:0:0:0:0:1 - - [10/May/2023:16:41:42 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 699
0:0:0:0:0:0:0:1 - - [10/May/2023:16:41:56 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 717
0:0:0:0:0:0:0:1 - - [10/May/2023:16:42:18 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 717
0:0:0:0:0:0:0:1 - - [10/May/2023:16:44:21 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [10/May/2023:16:44:26 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [10/May/2023:16:44:39 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 721
0:0:0:0:0:0:0:1 - - [10/May/2023:16:44:54 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [10/May/2023:16:45:02 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [10/May/2023:16:46:17 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 778
0:0:0:0:0:0:0:1 - - [10/May/2023:16:46:19 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp?id=&pw=&tel=&gender= HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [10/May/2023:16:47:28 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 866
0:0:0:0:0:0:0:1 - - [10/May/2023:16:47:29 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp?id=&pw=&tel=&gender=&submit=%EA%B0%80%EC%9E%85%ED%95%98%EA%B8%B0 HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [10/May/2023:16:47:32 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp?id=&pw=&tel=&gender=&reset=%EC%83%88%EB%A1%9C%EA%B3%A0%EC%B9%A8 HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [10/May/2023:16:50:25 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 904
0:0:0:0:0:0:0:1 - - [10/May/2023:16:50:53 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [10/May/2023:16:51:31 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 864
0:0:0:0:0:0:0:1 - - [10/May/2023:16:51:43 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [10/May/2023:16:52:17 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [10/May/2023:16:53:25 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [10/May/2023:16:54:24 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [10/May/2023:16:54:53 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 200 381
0:0:0:0:0:0:0:1 - - [10/May/2023:16:56:01 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 200 410
0:0:0:0:0:0:0:1 - - [10/May/2023:16:56:19 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 200 469
0:0:0:0:0:0:0:1 - - [10/May/2023:17:04:02 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 200 480
0:0:0:0:0:0:0:1 - - [10/May/2023:17:12:37 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp HTTP/1.1" 500 2341
0:0:0:0:0:0:0:1 - - [10/May/2023:17:13:47 +0900] "GET /jsp01_basic/jsp02_elements/jsp09_parameters_view.jsp HTTP/1.1" 200 1199
0:0:0:0:0:0:0:1 - - [10/May/2023:17:13:59 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 877
0:0:0:0:0:0:0:1 - - [10/May/2023:17:14:17 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp?id=yoojin&pw=12345&tel=010-000-0000&gender=%EC%97%AC%EC%9E%90&hobbies=%EC%9D%8C%EC%95%85&hobbies=%EC%9A%B4%EB%8F%99&hobbies=%EB%8F%85%EC%84%9C&hello=%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%A9%7E%21&submit=%EA%B0%80%EC%9E%85%ED%95%98%EA%B8%B0 HTTP/1.1" 200 546
0:0:0:0:0:0:0:1 - - [10/May/2023:17:14:43 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp?id=yoojin&pw=12345&tel=010-000-0000&gender=%EC%97%AC%EC%9E%90&hobbies=%EC%9D%8C%EC%95%85&hobbies=%EC%9A%B4%EB%8F%99&hobbies=%EB%8F%85%EC%84%9C&hello=%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%A9%7E%21&submit=%EA%B0%80%EC%9E%85%ED%95%98%EA%B8%B0 HTTP/1.1" 200 552
0:0:0:0:0:0:0:1 - - [10/May/2023:17:17:06 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [10/May/2023:17:17:07 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [10/May/2023:17:23:30 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [10/May/2023:17:23:52 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:05 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:17 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:20 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:21 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:23 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:24 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:27 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:28 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:34 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:24:42 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_register.jsp HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [10/May/2023:17:36:29 +0900] "GET /jsp01_basic/jsp03_process/jsp_member_process.jsp?id=d&pw=d&tel=d&gender=%EC%97%AC%EC%9E%90&hobbies=%EC%9D%8C%EC%95%85&hobbies=%EC%9A%B4%EB%8F%99&hello=fff&submit=%EA%B0%80%EC%9E%85%ED%95%98%EA%B8%B0 HTTP/1.1" 200 510
0:0:0:0:0:0:0:1 - - [10/May/2023:17:47:29 +0900] "GET /jsp01_basic/jsp02_elements/jsp08_request.jsp HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [10/May/2023:17:49:22 +0900] "GET /jsp01_basic/jsp02_elements/jsp10_headers.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [10/May/2023:17:49:33 +0900] "GET /jsp01_basic/jsp02_elements/jsp10_headers.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [10/May/2023:17:53:11 +0900] "GET /jsp01_basic/jsp02_elements/jsp11_response.jsp HTTP/1.1" 200 3579
0:0:0:0:0:0:0:1 - - [10/May/2023:17:53:26 +0900] "GET /jsp01_basic/jsp02_elements/jsp11_response.jsp HTTP/1.1" 200 3579
0:0:0:0:0:0:0:1 - - [10/May/2023:17:53:27 +0900] "GET /jsp01_basic/jsp02_elements/jsp11_response.jsp HTTP/1.1" 200 3579
0:0:0:0:0:0:0:1 - - [10/May/2023:17:54:55 +0900] "GET /jsp01_basic/jsp02_elements/jsp11_response.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2023:17:54:56 +0900] "GET /jsp01_basic/jsp02_elements/jsp09_parameters.jsp HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [10/May/2023:17:55:34 +0900] "GET /jsp01_basic/jsp02_elements/jsp11_response.jsp HTTP/1.1" 500 2558
0:0:0:0:0:0:0:1 - - [10/May/2023:17:58:57 +0900] "GET /jsp01_basic/jsp02_elements/jsp13_redirectEncoding.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/May/2023:17:58:57 +0900] "GET /jsp01_basic/jsp02_elements/jsp09_parameters.jsp?hello=%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%A9 HTTP/1.1" 200 700
